frame_id,frame_timestamp,frame_image_uid
110,759945543102,1673540116.7163
111,759978851058,1673540116.74991
112,760012153695,1673540116.78182
113,760045461489,1673540116.81712
114,760078763667,1673540116.84796
115,760112071731,1673540116.8827
116,760145379552,1673540116.91556
117,760178681622,1673540116.94916
118,760211990010,1673540116.98164
119,760245293241,1673540117.01723
120,760278600981,1673540117.04848
121,760311909990,1673540117.08258
122,760345211466,1673540117.11575
123,760378519503,1673540117.15168
124,760411822248,1673540117.18134
125,760445130690,1673540117.21671
126,760478433138,1673540117.24871
127,760511740878,1673540117.2822
128,760545049131,1673540117.31508
129,760578351903,1673540117.34905
130,760611660291,1673540117.38086
131,760644962820,1673540117.41557
132,760678271748,1673540117.44759
133,760711573359,1673540117.48201
134,760744881153,1673540117.51408
135,760778189514,1673540117.54849
136,760811492421,1673540117.5806
137,760844800728,1673540117.61529
138,760878103095,1673540117.64758
139,760911410700,1673540117.682
140,760944713256,1673540117.7137
141,760978021833,1673540117.74904
142,761011330707,1673540117.7804
143,761044632642,1673540117.81701
144,761077940679,1673540117.84732
145,761111242830,1673540117.88305
146,761144551245,1673540117.91398
147,761177853882,1673540117.94829
148,761211162567,1673540117.98454
149,761244470415,1673540118.01508
150,761277772215,1673540118.04707
151,761311081251,1673540118.08157
152,761344382889,1673540118.11382
153,761377691871,1673540118.1483
154,761410993914,1673540118.18066
155,761444301438,1673540118.21539
156,761477610312,1673540118.24779
157,761510912112,1673540118.28247
158,761544219717,1673540118.31394
159,761577522651,1673540118.34841
160,761610831255,1673540118.38042
161,761644133622,1673540118.41471
162,761677442010,1673540118.44681
163,761710749588,1673540118.48152
164,761744052036,1673540118.51316
165,761777360532,1673540118.54877
166,761810662683,1673540118.57987
167,761843970963,1673540118.61438
168,761877273060,1673540118.64679
169,761910581502,1673540118.68105
170,761943890322,1673540118.71315
171,761977192878,1673540118.7477
172,762010500861,1673540118.7794
173,762043803552,1673540118.81448
174,762077111994,1673540118.84684
175,762110413713,1673540118.88137
176,762143722317,1673540118.91309
177,762177030705,1673540118.94788
178,762210333774,1673540118.97986
179,762243642270,1673540119.01452
180,762276944097,1673540119.04639
181,762310252296,1673540119.0809
182,762343554501,1673540119.11304
183,762376863105,1673540119.14768
184,762410171898,1673540119.17948
185,762443473914,1673540119.21452
186,762476782653,1673540119.24643
187,762510084345,1673540119.2808
188,762543392544,1673540119.3129
189,762576695127,1673540119.34753
190,762610003974,1673540119.37921
191,762643312362,1673540119.41385
192,762676614729,1673540119.44637
193,762709923873,1673540119.48074
194,762743225403,1673540119.51249
195,762776533629,1673540119.54882
196,762809835942,1673540119.5793
197,762843144789,1673540119.61437
198,762876452691,1673540119.64634
199,762909755085,1673540119.68056
200,762943063203,1673540119.7123
201,762976365759,1673540119.7478
202,763009674228,1673540119.77933
203,763042976271,1673540119.81383
204,763076284902,1673540119.84587
205,763109593668,1673540119.88102
206,763142895306,1673540119.91234
207,763176203694,1673540119.94691
208,763209506061,1673540119.97882
209,763242814935,1673540120.01391
210,763276117464,1673540120.04555
211,763309425312,1673540120.08007
212,763342733349,1673540120.11461
213,763376035824,1673540120.14726
214,763409344401,1673540120.17877
215,763442647173,1673540120.21345
216,763475955372,1673540120.24542
217,763509256956,1673540120.27997
218,763542565047,1673540120.31177
219,763575872949,1673540120.3465
220,763609174938,1673540120.37834
221,763642483407,1673540120.41289
222,763675785747,1673540120.44498
223,763709094540,1673540120.47958
224,763742396367,1673540120.51173
225,763775704377,1673540120.54616
226,763809012522,1673540120.57856
227,763842315240,1673540120.61283
228,763875623007,1673540120.64499
229,763908925266,1673540120.67909
230,763942233492,1673540120.71127
231,763975535724,1673540120.74572
232,764008845084,1673540120.77776
233,764042152797,1673540120.81299
234,764075455272,1673540120.84444
235,764108763174,1673540120.8831
236,764142065757,1673540120.91159
237,764175374118,1673540120.94621
238,764208676809,1673540120.97821
239,764241984711,1673540121.0126
240,764275293018,1673540121.04501
241,764308594818,1673540121.07947
242,764341903368,1673540121.11119
243,764375205357,1673540121.14586
244,764408512935,1673540121.17766
245,764441815491,1673540121.21271
246,764475123960,1673540121.24425
247,764508432078,1673540121.27883
248,764541734364,1673540121.3111
249,764575042968,1673540121.34562
250,764608345281,1673540121.37761
251,764641654047,1673540121.41246
252,764674956765,1673540121.44486
253,764708264100,1673540121.47939
254,764741572083,1673540121.51043
255,764774874261,1673540121.54551
256,764808183756,1673540121.57721
257,764841485475,1673540121.61166
258,764874793782,1673540121.64442
259,764908096149,1673540121.67859
260,764941404591,1673540121.71077
261,764974712952,1673540121.74577
262,765008015427,1673540121.77756
263,765041323707,1673540121.81194
264,765074625804,1673540121.84476
265,765107933787,1673540121.87917
266,765141236370,1673540121.91045
267,765174544758,1673540121.94546
268,765207853362,1673540121.9771
269,765241155351,1673540122.01219
270,765274463550,1673540122.04438
271,765307765998,1673540122.07819
272,765341074278,1673540122.11034
273,765374377077,1673540122.1449
274,765407686140,1673540122.17715
275,765440993880,1673540122.21141
276,765474295896,1673540122.24388
277,765507604338,1673540122.2789
278,765540907029,1673540122.31043
279,765574215336,1673540122.34485
280,765607517676,1673540122.37731
281,765640825902,1673540122.41151
282,765674133750,1673540122.44424
283,765707435793,1673540122.47942
284,765740744559,1673540122.51049
285,765774045441,1673540122.54585
286,765807354045,1673540122.5776
287,765840656547,1673540122.61113
288,765873964854,1673540122.64304
289,765907273296,1673540122.67761
290,765940574880,1673540122.71016
291,765973883619,1673540122.74423
292,766007186202,1673540122.77648
293,766040495292,1673540122.81123
294,766073797119,1673540122.84276
295,766107104913,1673540122.87727
296,766140413193,1673540122.91004
297,766173715884,1673540122.94429
